flag,id,enqueteur,debut,date,sexe,age,ethnie,religion,importance,commune,department,boniethnie,acotonou,Cotonou,education,malnourriture,foot,passage,form,bonivote,nordsud,garde,pereethnie,mereethnie,femmeethnie,nom,nombre,fin,RAdummy1,RAdummy2,RAdummy3,RAdummy4,male,AdjaGroup,FonGroup,YorubaGroup,NagoGroup,BaribaGroup,DendiGroup,BatamaribeGroup,YoaLokpaGroup,PeulGroup,Christian,Muslim,Animist,Religiosity,Education,WithoutFood,BeninFoot,Control,Femme,FemmeFon,ControlFemme,ControlFemmeFon,FemmeFemmeFon,BoniVote,WifeIsFon,YayiCoethnics,NonCoethnics,NonCoEthnicsFon,NonCoEthnicsCoEthnics,FonCoEthnics,pop,FonXTreatment,NagoBaribaXTreatment,MaleXTreatment
"",3151,"Karime","13:25","10/9/12","F",32,"Bariba","Musulman","3","Banikoara","Alibori","Nago","9",9,"7","1","Non","Bariba","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","13:40",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,0,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",3152,"Karime","14:05","10/9/12","M",22,"Fon","Chretien","3","Cotonou","Littoral","Bariba","22",22,"5","1","Oui","Nago","Short","NA","NA","NA","Bariba","Nago","Fon","Karime","1104","14:25",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3153,"Karime","14:55","10/9/12","F",35,"Lokpa","Musulman","3","Ouake","Donga","Yorouba","5",5,"3","3","Oui","Femme","Long","Oui","Nord","A","Yorouba","Nago","Fon","Karime","1000","15:10",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,1,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",3154,"Karime","15:38","10/9/12","M",37,"Fon","Chretien","2","Ze","Atlantique","Nago","17",17,"5","1","Non","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1100","15:57",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3155,"Karime","16:18","10/9/12","F",30,"Fon","Chretien","3","Cotonou","Littoral","Nordique","30",30,"1","3","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","NSP","1000","16:32",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3156,"Karime","16:59","10/9/12","M",31,"Bariba","Musulman","3","Kerou","Atacora","Nago","6",6,"2","1","Oui","Control","Long","Non","Sud","A","Nago","Bariba","Fon","Karime","1004","17:18",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,1,1,0,0,0,0,,0,1,1,0,,1,1,1,0,0,0
"",4145,"Patrick","7:40","10/9/12","F",32,"Fon","Chretien","3","Cotonou","Littoral","Nago","32",32,"7","1","Non","Nago","Long","Non","Nord","A","Nago","Nago","Fon","Patrick","1100","7:58",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4146,"Patrick","8:09","10/9/12","M",26,"Adja","Animiste","3","Dogbo","Couffo","Nago","5",5,"5","1","Oui","Control","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","8:36",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4147,"Patrick","8:43","10/9/12","F",49,"Fon","Chretien","3","Ouidah","Atlantique","Nordique","15",15,"1","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Patrick","NSP","8:59",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4148,"Patrick","9:12","10/9/12","M",33,"Fon","Chretien","3","Allada","Atlantique","Yorouba","20",20,"6","1","Oui","Femme","Long","Non","Nord","A","Yorouba","Yorouba","Fon","Patrick","1000","9:41",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",4149,"Patrick","9:58","10/9/12","F",19,"Nago","Musulman","3","Parakou","Borgou","Nago","3",3,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1104","10:20",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",4150,"Patrick","10:35","10/9/12","M",34,"Mina","Chretien","3","Pobe","Plateau","Nago","9",9,"6","1","Non","Control","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1000","11:07",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,6,1,0,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4151,"Patrick","13:20","10/9/12","F",25,"Fon","Chretien","3","Porto-Novo","Oueme","Nago","10",10,"6","1","Non","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Patrick","1100","13:50",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4152,"Patrick","13:59","10/9/12","M",40,"Dendi","Musulman","3","Gogounon","Alibori","Nago","18",18,"6","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1100","14:21",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,6,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",4153,"Patrick","14:42","10/9/12","F",28,"Lokpa","Chretien","2","Natitingou","Atacora","Nago","6",6,"7","1","Non","Nago","Long","Oui","Sud","B","Nago","Bariba","Fon","Patrick","1000","15:16",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,7,1,0,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4154,"Patrick","15:36","10/9/12","M",24,"Fon","Musulman","3","Djougou","Donga","Nago","1",1,"6","1","Oui","FonFemme","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1000","16:08",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,6,1,1,0,0,1,,1,1,1,1,0,0,1,,0,1,1,0,1
"",4155,"Patrick","16:21","10/9/12","F",55,"Fon","Chretien","3","Abomey-Calavi","Atlantique","Nordique","50",50,"1","2","Oui","Bariba","Long","Non","Nord","A","Bariba","Bariba","Fon","Patrick","NSP","16:47",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4156,"Patrick","17:01","10/9/12","M",19,"Adja","Chretien","3","Lokossa","Mono","Nago","7",7,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Patrick","1000","17:19",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1157,"Adam","7:20","11/9/12","F",38,"Somba","Chretien","3","Natitingou","Atacora","Nago","22",22,"4","1","Oui","Bariba","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1200","7:42",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",1158,"Adam","7:55","11/9/12","M",21,"Fon","Chretien","3","Cotonou","Littoral","Nordique","21",21,"6","2","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Adam","1104","8:20",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,2,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1159,"Adam","8:25","11/9/12","F",30,"Goun","Chretien","2","Ouidah","Atlantique","Nago","2",2,"1","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Adam","1300","8:47",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1160,"Adam","8:55","11/9/12","M",19,"Fon","Chretien","3","Abomey","Zou","Nordique","5",5,"6","1","Non","FonFemme","Long","Oui","Nord","A","Nordique","Nordique","Fon","Adam","1204","9:25",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,1,,1,1,1,1,0,0,1,,0,1,1,0,1
"",1161,"Adam","9:40","11/9/12","F",27,"Yorouba","Musulman","3","Sakete","Plateau","Nago","7",7,"3","1","Oui","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1000","10:00",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1162,"Adam","10:17","11/9/12","M",43,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","22",22,"1","1","Non","Femme","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1100","10:40",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,1,,0,0,1,1,0,,1,1,1,0,0,0
"",1163,"Adam","10:58","11/9/12","F",24,"Fon","Musulman","2","Parakou","Borgou","Nago","2",2,"5","1","Oui","Femme","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1200","11:24",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,1,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",1164,"Adam","11:44","11/9/12","M",50,"Dendi","Musulman","3","Bassila","Donga","Nago","16",16,"7","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Adam","1104","12:10",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1165,"Adam","12:30","11/9/12","F",18,"Fon","Chretien","2","Cotonou","Littoral","Nordique","18",18,"5","2","Non","Nago","Long","Non","Nord","A","Nordique","Nordique","Fon","Adam","1104","13:00",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,2,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",1166,"Adam","14:00","11/9/12","M",64,"Dompago","Musulman","3","Djougou","Donga","Nago","30",30,"3","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Adam","2000","14:27",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1167,"Adam","14:41","11/9/12","F",34,"Bariba","Musulman","3","Parakou","Borgou","Nago","6",6,"4","1","Oui","Bariba","Long","Oui","Sud","A","Nago","Bariba-Peul","Fon","Adam","1000","15:20",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1168,"Adam","15:36","11/9/12","M",70,"Fon","Animiste","3","Bohicon","Zou","Nordique","30",30,"1","2","Oui","FonFemme","Long","Non","Nord","A","Nordique","Nordique","Fon","Adam","1500","16:00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",3157,"Karime","8:32","11/9/12","F",45,"Yorouba","Musulman","3","Porto-Novo","Littoral","Nago","15",15,"5","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1100","8:50",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,1,,1,1,0,1,1,0,,1,1,1,0,1,0
"",3158,"Karime","9:15","11/9/12","M",24,"Fon","Chretien","3","Cotonou","Littoral","Nago","24",24,"5","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","9:39",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3159,"Karime","9:56","11/9/12","F",32,"Goun","Chretien","3","Cotonou","Littoral","Yorouba","32",32,"1","1","Oui","Bariba","Short","NA","NA","NA","Yorouba","Nago","Fon","Karime","1104","10:13",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3160,"Karime","10:40","11/9/12","M",42,"Goun","Chretien","3","Ifangni","Oueme","Yorouba","5",5,"3","1","Oui","Control","Long","Non","Nord","A","Yorouba","Yorouba","Fon","Karime","1104","10:57",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",3161,"Karime","11:22","11/9/12","F",33,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","7",7,"5","1","Oui","Nago","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","11:40",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",3162,"Karime","12:02","11/9/12","M",29,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","19",19,"5","1","Oui","Femme","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","12:21",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,1,0,1,,0,0,1,1,0,,1,1,1,0,0,0
"",3163,"Karime","13:33","11/9/12","F",25,"Goun","Chretien","3","Cotonou","Littoral","Nago","25",25,"5","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Dendi","Fon","Karime","1100","13:51",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,0
"",3164,"Karime","14:12","11/9/12","M",38,"Yorouba","Musulman","3","Cotonou","Littoral","Nago","38",38,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1100","14:24",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",3165,"Karime","14:45","11/9/12","F",42,"Fon","Chretien","3","Porto-Novo","Oueme","Nordique","12",12,"1","1","Oui","Femme","Long","Non","Nord","A","Nordique","Nordique","Fon","Karime","1104","15:00",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",3166,"Karime","15:20","11/9/12","M",53,"Yorouba","Musulman","3","Porto-Novo","Oueme","Yorouba","21",21,"3","1","Oui","Control","Long","Non","Nord","A","Yorouba","Bariba","Fon","Karime","1400","15:33",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,1,0,0,0,0,,0,1,1,0,,1,1,1,0,0,0
"",3167,"Karime","15:58","11/9/12","F",32,"Yorouba","Musulman","3","Sakete","Plateau","Nago","8",8,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1100","16:20",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",3168,"Karime","16:42","11/9/12","M",37,"Goun","Chretien","3","Seme-Podji","Oueme","Nago","28",28,"7","1","Oui","Nago","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","17:02",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",4157,"Patrick","8:06","11/9/12","F",44,"Fon","Chretien","3","Tori-Bossito","Atlantique","Nordique","18",18,"1","2","Oui","Femme","Long","Non","Nord","A","Nordique","Nordique","Fon","Patrick","NSP","8:22",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",4158,"Patrick","8:31","11/9/12","M",27,"Ani","Chretien","3","Ouake","Donga","Nago","4",4,"7","1","Oui","Control","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","8:54",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,7,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4159,"Patrick","9:10","11/9/12","F",31,"Fon","Chretien","3","Bonou","Oueme","Nago","10",10,"6","1","Non","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1100","9:24",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4160,"Patrick","9:33","11/9/12","M",20,"Dendi","Musulman","3","Malanville","Alibori","Nago","2",2,"5","1","Oui","Nago","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1104","9:55",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4161,"Patrick","10:11","11/9/12","F",36,"Adja","Chretien","3","Dogbo","Couffo","Nago","7",7,"5","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Nago","Fon","Patrick","1000","10:30",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,1,,1,1,0,1,0,1,0,0,,1,0,0,0
"",4162,"Patrick","10:41","11/9/12","M",28,"Fon","Animiste","3","Cotonou","Littoral","Nago","28",28,"7","1","Oui","Femme","Long","Non","Nord","A","Nago","Bariba","Fon","Patrick","1100","11:04",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,7,1,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",4163,"Patrick","13:20","11/9/12","F",22,"Yoa","Chretien","2","Cobly","Atacora","Nago","3",3,"6","1","Non","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","13:41",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,6,1,0,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4164,"Patrick","13:53","11/9/12","M",56,"Bariba","Musulman","3","Sinande","Borgou","Nago","27",27,"7","1","Oui","Control","Long","Oui","Sud","B","Nago","Bariba","Fon","Patrick","1100","14:15",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",4165,"Patrick","14:24","11/9/12","F",25,"Fon","Chretien","3","Abomey-Calavi","Atlantique","Nordique","1",1,"5","1","Non","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Patrick","NSP","14:40",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4166,"Patrick","14:56","11/9/12","M",38,"Fon","Animiste","3","Glazeue","Collines","Nago","7",7,"6","1","Oui","FonFemme","Long","Oui","Nord","A","Nago","Nago","Fon","Patrick","1000","15:17",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,6,1,1,0,0,1,,1,1,1,1,0,0,1,,0,1,1,0,1
"",4167,"Patrick","15:28","11/9/12","F",24,"Mina","Chretien","2","Bopa","Mono","Yorouba","1",1,"5","1","Non","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Patrick","1000","15:45",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",4168,"Patrick","15:58","11/9/12","M",19,"Nago","Musulman","3","Techaourou","Borgou","Nago","1",1,"7","1","Oui","Bariba","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1104","16:22",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,3,7,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1169,"Adam","7:07","12/9/12","F",24,"Adja","Chretien","3","Djakotomey","Couffo","Nordique","11",11,"6","1","Oui","Control","Long","Oui","Nord","A","Nordique","Nordique","Fon","Adam","1104","7:29",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,6,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",1170,"Adam","7:39","12/9/12","M",33,"Dendi","Musulman","3","Malanville","Alibori","Nago","3",3,"2","1","Oui","Nago","Long","Oui","Sud","B","Nago","Bariba","Fon","Adam","1200","8:02",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",1171,"Adam","8:18","12/9/12","F",40,"Goun","Chretien","3","Adja-Oueme","Plateau","Nordique","16",16,"4","2","Oui","Control","Long","Non","Nord","B","Nordique","Nordique","Fon","Adam","1100","8:40",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,2,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",1172,"Adam","9:00","12/9/12","M",35,"Mina","Chretien","2","Come","Mono","Nago","15",15,"3","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Adam","1000","9:25",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1173,"Adam","9:44","12/9/12","F",39,"Fon","Chretien","3","Bassila","Donga","Nago","18",18,"4","1","Non","Bariba","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1004","10:10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",1174,"Adam","10:30","12/9/12","M",44,"Bariba","Chretien","3","Perere","Borgou","Nago","16",16,"6","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba-Peul","Fon","Adam","1200","10:58",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,6,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1175,"Adam","11:15","12/9/12","F",19,"Nago","Musulman","3","Porto-Novo","Oueme","Nago","0",0,"5","2","Oui","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1104","11:45",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,2,1,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,0
"",1176,"Adam","12:00","12/9/12","M",32,"Yom","Musulman","3","Banikoara","Alibori","Nago","2",2,"2","1","Non","Femme","Long","Oui","Sud","A","Nago","Nago","Fon","Adam","1200","12:25",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",1177,"Adam","12:50","12/9/12","F",56,"Natimba","Animiste","3","Tanguieta","Atacora","Bariba","26",26,"3","1","Non","Nago","Long","Non","Sud","A","Nago","Bariba","Fon","Adam","1104","13:21",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,0,0,0,0,,,,0,1,0,1,0,0,,0,0,0,0
"",1178,"Adam","15:05","12/9/12","M",48,"Idasha","Chretien","3","Dassa","Collines","Nago","19",19,"6","1","Oui","Control","Long","Oui","Nord","A","Nago","Nago","Fon","Adam","1204","15:28",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,6,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",1179,"Adam","15:40","12/9/12","F",22,"Goun","Animiste","2","Abomey-Calavi","Atlantique","Nordique","0",0,"7","1","Oui","Bariba","Short","NA","NA","NA","Nordique","Bariba","Fon","Adam","1104","16:08",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,7,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1180,"Adam","16:28","12/9/12","M",26,"Peul","Musulman","3","Kalale","Alibori","Nago","6",6,"4","1","Oui","Femme","Long","Oui","Sud","A","Nago","Nago","Fon","Adam","NSP","16:50",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,4,1,1,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",3169,"Karime","7:45","12/9/12","F",43,"Fon","Chretien","3","Ouidah","Atlantique","Nago","6",6,"5","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","8:02",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3170,"Karime","8:30","12/9/12","M",33,"Nago","Musulman","3","Savalou","Collines","Nago","5",5,"5","1","Oui","FonFemme","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","8:47",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,5,1,1,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,1
"",3171,"Karime","9:15","12/9/12","F",31,"Fon","Chretien","3","Cotonou","Littoral","Yorouba","31",31,"1","1","Oui","Bariba","Short","NA","NA","NA","Yorouba","Bariba","Fon","Karime","1104","9:35",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3172,"Karime","9:55","12/9/12","M",23,"Fon","Chretien","3","Abomey-Calavi","Atlantique","Bariba","2",2,"7","1","Oui","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Karime","1104","10:18",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3173,"Karime","10:35","12/9/12","F",21,"Mina","Chretien","3","Lokossa","Mono","Nordique","NR",,"5","1","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","Karime","1104","10:52",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,1,0,0,,0,0,0,0
"",3174,"Karime","13:05","12/9/12","M",28,"Bariba","Musulman","3","Cotonou","Littoral","Nago","28",28,"5","1","Oui","Control","Long","Non","Sud","A","Nago","Bariba","Fon","Karime","1104","11:25",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,1,1,0,0,0,0,,0,1,1,0,,1,1,1,0,0,0
"",3175,"Karime","13:50","12/9/12","F",35,"Adja","Chretien","3","Bopa","Couffo","Nordique","5",5,"3","1","Oui","Nago","Short","NA","NA","NA","Nago","Dendi","Fon","Karime","1104","14:05",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",3176,"Karime","14:35","12/9/12","M",24,"Dendi","Musulman","3","Djougou","Donga","Nago","2",2,"7","1","Oui","FonFemme","Long","Non","Sud","A","Nago","Bariba","Fon","Karime","1104","14:52",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,1,0,0,1,,1,1,0,1,0,1,0,0,,1,0,0,1
"",3177,"Karime","15:20","12/9/12","F",28,"Fon","Chretien","3","Cotonou","Littoral","Yorouba","28",28,"1","1","Oui","Femme","Long","Non","Nord","A","Yorouba","Bariba","Fon","Karime","1000","15:32",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",3178,"Karime","15:53","12/9/12","M",44,"Fon","Chretien","3","Abomey","Zou","Nago","13",13,"5","1","Non","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","16:10",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
